brand, name, size, Orig, Current, Save, Discount, Url,
"Converse","Star Player EV - White/White/Red/Navy","SIZES  3, 4, 5, 6, 7, 8, 9, 11, 12","0.0","42.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Star-Player-EV-Mens-Select-Shoes-WhiteWhiteRedNavy-55263.aspx,
"Nike","Air Max 2014 - Black/Silver/Anthracite/Green","SIZES  8, 8, 9, 9, 10","129.99","116.99","13.0","10.00"%,http://www.prodirectselect.com/Products/Nike-Air-Max-2014-Mens-Select-Trainers-BlackReflective-SilverAnthraciteDark-Gr-70868.aspx,
"Vans","LPE - (Camo Jaquard) Olive Night","SIZES  7, 8, 9, 10, 11","52.0","28.0","24.0","46.15"%,http://www.prodirectselect.com/Products/Vans-LPE-Mens-Select-Footwear-Camo-Jaquard-Olive-Night-59745.aspx,
"Creative","Recreation Cesario LO X - Black Elephant Scarlet","SIZES  8, 9, 10","0.0","80.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-X-Mens-Select-Shoes-Black-Elephant-Scarlet-55363.aspx,
"Creative","Recreation Kaplan - Black Mesh","SIZES  6, 7, 8, 9, 10, 11","0.0","70.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Kaplan-Mens-Select-Shoes-Black-Mesh-55359.aspx,
"New","Balance ML574 Windbreaker - Black/Red","SIZES  8","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/New-Balance-ML574-Windbreaker-Mens-Select-Footwear-BlackRed-55382.aspx,
"Creative","Recreation C Cesario LO XVI - Black","SIZES  6, 8, 9, 10, 11","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-C-Cesario-LO-XVI-Mens-Select-Shoes-Black-55349.aspx,
"Hummel","Slimmer Stadil Oiled Low - Black/White","SIZES  6, 7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Oiled-Low-Mens-Select-Footwear-BlackPristine-White-55468.aspx,
"Hummel","Stadion - Black","SIZES  6, 7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Mens-Select-Footwear-Black-55463.aspx,
"Vans","Authentic - Black","SIZES  6, 8","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Shoes-Aged-Leather-Black-59710.aspx,
"adidas","Originals Basket Profi Lo - Black/White/Ecru","SIZES  6, 7, 8, 9, 10, 11, 12","62.0","52.0","10.0","16.13"%,http://www.prodirectselect.com/Products/adidas-Originals-Basket-Profi-Lo-Mens-Select-Footwear-BlackRunning-WhiteEcru-56085.aspx,
"Vans","Classic Slip-On - (Metallica Kill 'Em All) Black/True White","SIZES  6, 7, 8, 9, 10, 11","0.0","51.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Classic-SlipOn-Mens-Select-Footwear-Metallica-Kill-%27Em-All-BlackTrue-White-59730.aspx,
"Reebok","Classic Jam - Black/Red/Grey/White","SIZES  8, 10","75.0","45.0","30.0","40.00"%,http://www.prodirectselect.com/Products/Reebok-Classic-Jam-Mens-Select-Footwear-BlackFlash-RedRiver-GreyWhite-55823.aspx,
"Converse","Star Player EV - Black/White/Red/Navy","SIZES  5, 6, 7, 8, 9, 10, 12","0.0","42.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Star-Player-EV-Mens-Select-Shoes-BlackWhiteRedNavy-55266.aspx,
"Hummel","Slimmer Stadil Washed High - Black","SIZES  6, 7, 8","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Washed-High-Mens-Select-Footwear-BlackPristine-White-55449.aspx,
"Hummel","Game Low - Black/Chilli Pepper","SIZES  6, 7, 8","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Game-Low-Mens-Select-Footwear-BlackChilli-Pepper-55434.aspx,
"Vans","Sk8-Hi - (Metallica Kill 'Em All) Black/True White","SIZES  8, 9, 10","59.99","30.0","29.99","49.99"%,http://www.prodirectselect.com/Products/Vans-Sk8Hi-Mens-Select-Footwear-Metallica-Kill-%27Em-All-BlackTrue-White-59751.aspx,
"Cruyff","Recopa Classic - Navy","SIZES  8, 12","0.0","90.0","0","0.00"%,http://www.prodirectselect.com/Products/Cruyff-Recopa-Classic-Mens-Select-Footwear-Navy-Quilt-55488.aspx,
"Creative","Recreation Kaplan - Navy Mesh","SIZES  6, 7, 8, 9, 10, 11","0.0","70.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Kaplan-Mens-Select-Shoes-Navy-Mesh-55360.aspx,
"New","Balance ML574 Windbreaker - Blue","SIZES  8, 9","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/New-Balance-ML574-Windbreaker-Mens-Select-Footwear-Blue-55381.aspx,
"Creative","Recreation C Cesario LO XVI - Navy","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-C-Cesario-LO-XVI-Mens-Select-Shoes-Navy-55352.aspx,
"Hummel","Slimmer Stadil Oiled Low - Blue/White","SIZES  6, 7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Oiled-Low-Mens-Select-Footwear-Dress-BluePristine-White-55467.aspx,
"Hummel","Stadion - Dress Blue","SIZES  6, 7, 8, 9, 10","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Mens-Select-Footwear-Dress-Blue-55465.aspx,
"Hummel","Slimmer Stadil Retro High - Blue/Red","SIZES  6, 7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-High-Mens-Select-Footwear-Limoges-BlueRibbon-Red-55462.aspx,
"Vans","Sk8-Hi - Navy","SIZES  6, 8, 9, 10, 11, 12","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Sk8Hi-Mens-Select-Footwear-Navy-59753.aspx,
"Vans","Old Skool - Navy","SIZES  7, 8, 9, 10, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Old-Skool-Mens-Select-Footwear-Navy-59750.aspx,
"Hummel","Slimmer Stadil Retro Low - Blue/Red","SIZES  7, 8, 9, 11","0.0","50.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-Low-Mens-Select-Footwear-Limoges-BlueRibbon-Red-55459.aspx,
"Hummel","Stadion Classic Retro - Blue/White","SIZES  6, 7, 8, 9, 10, 11","0.0","50.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-Brilliant-BlueWhite-55445.aspx,
"Creative","Recreation Lacava - Navy/White","SIZES  8","70.0","50.0","20.0","28.57"%,http://www.prodirectselect.com/Products/Creative-Recreation-Lacava-Mens-Select-Footwear-NavyWhite-55371.aspx,
"Vans","Authentic - Blue/White","SIZES  6, 7, 8, 9","0.0","46.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Placid-BlueTrue-White-59729.aspx,
"Vans","OTW Alomar - (Basic) Blue/White","SIZES  6, 8, 9","80.0","45.0","35.0","43.75"%,http://www.prodirectselect.com/Products/Vans-Alomar-Mens-Select-Footwear-Basic-BlueWhite-59763.aspx,
"Hummel","Slimmer Stadil Washed Low - Hawaiian/White","SIZES  7, 8, 9, 10","0.0","45.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Washed-Low-Mens-Select-Footwear-HawaiianWhite-55456.aspx,
"Creative","Recreation Cesario LO XVI - Maroon/Navy Chambray","SIZES  7, 8, 9, 10, 11","75.0","45.0","30.0","40.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-XVI-Mens-Select-Shoes-MaroonNavy-Chambray-55358.aspx,
"Reebok","Aztec Flex Racer HM - Navy/Blue/Green/Blue","SIZES  6, 8","70.0","40.0","30.0","42.86"%,http://www.prodirectselect.com/Products/Reebok-Aztec-Flex-Racer-HM-Mens-Select-Footwear-Ath-NavyCaptain-BlueSolar-GreenDash-Blue-55824.aspx,
"Hummel","Slimmer Stadil Washed High - Hawaiian/White","SIZES  6, 7, 8, 9, 10","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Washed-High-Mens-Select-Footwear-HawaiianWhite-55452.aspx,
"Hummel","Stadion Classic Retro - Limoges Blue-Blazing Yellow","SIZES  6, 7, 8","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-Limoges-BlueBlazing-Yellow-55446.aspx,
"Hummel","Game Low - Blue/Popsicle","SIZES  6, 7, 8, 11","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Game-Low-Mens-Select-Footwear-Brilliant-BluePopsicle-55436.aspx,
"Creative","Recreation Cesario LO XVI - Navy Chambray","SIZES  8","70.0","40.0","30.0","42.86"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-XVI-Mens-Select-Shoes-Navy-Chambray-55355.aspx,
"Vans","LP Slip - (Stripes) Navy","SIZES  8, 9, 10, 11","47.0","37.0","10.0","21.28"%,http://www.prodirectselect.com/Products/Vans-LP-Slip-Mens-Select-Footwear-Stripes-Navy-59743.aspx,
"Vans","Authentic - Porcelain/White","SIZES  8, 9, 11","55.0","30.0","25.0","45.45"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Shoes-Brushed-Twill-PorcelainTrue-White-59712.aspx,
"Vans","Madero - (Twill) Taupe","SIZES  6, 7, 8, 9, 10, 11","55.0","30.0","25.0","45.45"%,http://www.prodirectselect.com/Products/Vans-Madero-Mens-Select-Footwear-Twill-Taupe-59748.aspx,
"Hummel","Slimmer Stadil Retro High - Green-Popsicle","SIZES  7, 8, 9","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-High-Mens-Select-Footwear-Kombu-GreenPopsicle-55461.aspx,
"Vans","Alomar - (Basic) Green/White","SIZES  7, 8, 9, 10, 11","80.0","45.0","35.0","43.75"%,http://www.prodirectselect.com/Products/Vans-Alomar-Mens-Select-Footwear-Basic-GreenWhite-59764.aspx,
"Hummel","Slimmer Stadil Washed Low - Green/White","SIZES  6, 7, 8","0.0","45.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Washed-Low-Mens-Select-Footwear-Kombu-GreenPristine-White-55455.aspx,
"Hummel","Slimmer Stadil Retro Low - Green/Popsicle","SIZES  6, 7, 8","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-Low-Mens-Select-Footwear-Kombu-GreenPopsicle-55458.aspx,
"Hummel","Stadion Classic Retro - Green/White","SIZES  6, 8, 10","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-Fern-GreenWhite-55444.aspx,
"Vans","Authentic - Green/White","SIZES  8, 11","55.0","30.0","25.0","45.45"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Shoes-Brushed-Twill-Shale-GreenTrue-White-59714.aspx,
"Vans","Authentic - Green/Black","SIZES  8, 9, 10, 11","47.0","28.0","19.0","40.43"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Green-FlashBlack-59726.aspx,
"Creative","Recreation Cesario LO X - Smoke Elephant Coral","SIZES  8, 9, 10, 11","0.0","80.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-X-Mens-Select-Shoes-Smoke-Elephant-Coral-55366.aspx,
"Reebok","PUMP OMNI LITE HLS - Grey/Grey/Steel","SIZES  7, 8, 9, 10, 11","100.0","60.0","40.0","40.00"%,http://www.prodirectselect.com/Products/Reebok-PUMP-OMNI-LITE-HLS-Mens-Select-Footwear-Flat-GreyRivet-GreySteel-55816.aspx,
"Onitsuka","Tiger Tai Chi LE - Grey/Navy","SIZES  7, 8, 9, 10, 11","0.0","57.0","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Tai-Chi-LE-Mens-Select-Footwear-GreyNavy-55619.aspx,
"Converse","Star Player EV - Grey/White/Red/Navy","SIZES  5, 6, 7, 8, 9, 10, 11, 12","0.0","42.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Star-Player-EV-Mens-Select-Shoes-Cloud-GreyWhiteRedNavy-55264.aspx,
"Vans","Authentic - Salmon/White","SIZES  8","55.0","25.0","30.0","54.55"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Shoes-Brushed-Twill-SalmonTrue-White-59713.aspx,
"Puma","Suede Classic+ - Astral Aura-Aurora","SIZES  4, 5, 6, 7, 8, 9, 10, 11","0.0","55.0","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Classic-Mens-Select-Footwear-Astral-AuraAurora-55757.aspx,
"Vans","Authentic - Blackberry/White","SIZES  6, 7, 8, 9","0.0","46.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Blackberry-WineTrue-White-59721.aspx,
"Creative","Recreation C Cesario LO XVI - Red","SIZES  6, 7, 8, 9, 10, 11","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-C-Cesario-LO-XVI-Mens-Select-Shoes-Red-55351.aspx,
"Hummel","Slimmer Stadil Oiled Low - Tawney Port/White","SIZES  7, 8, 9, 10","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Oiled-Low-Mens-Select-Footwear-Tawney-PortPristine-White-55466.aspx,
"Hummel","Stadion - Tawney Port","SIZES  6, 7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Mens-Select-Footwear-Tawney-Port-55464.aspx,
"Hummel","Slimmer Stadil Retro High - Chilli Pepper/Yellow","SIZES  7, 8, 9, 10, 11","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-High-Mens-Select-Footwear-Chilli-PepperBlazing-Yellow-55460.aspx,
"Hummel","Slimmer Stadil Washed Low - Chilli Pepper/Pristine White","SIZES  6, 7, 8, 9, 10","0.0","45.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Washed-Low-Mens-Select-Footwear-Chilli-PepperPristine-White-55454.aspx,
"Hummel","Slimmer Stadil Retro Low - Chilli Pepper/Yellow","SIZES  6, 7, 8, 9, 11","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Retro-Low-Mens-Select-Footwear-Chilli-PepperBlazing-Yellow-55457.aspx,
"Hummel","Stadion Classic Retro - Red/Blue/White","SIZES  6, 7, 8, 9, 10, 11","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-Ribbon-RedLimoges-BlueWhite-55443.aspx,
"Hummel","Game Low - Tawney Port/Twill","SIZES  6, 7, 8, 9","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Game-Low-Mens-Select-Footwear-Tawney-PortTwill-55435.aspx,
"Creative","Recreation Lacava - Red/Navy","SIZES  8","70.0","40.0","30.0","42.86"%,http://www.prodirectselect.com/Products/Creative-Recreation-Lacava-Mens-Select-Footwear-RedNavy-55372.aspx,
"Vans","OTW Ludlow - (Running) Red","SIZES  6, 7, 8, 10, 11","70.0","30.0","40.0","57.14"%,http://www.prodirectselect.com/Products/Vans-Ludlow-Mens-Select-Footwear-Running-Red-59770.aspx,
"Converse","Chuck Taylor All Star Hi - Red Clay","SIZES  7, 8","50.0","30.0","20.0","40.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Select-Shoes-Red-Clay-55302.aspx,
"Vans","LP Slip - (Stripes) Red","SIZES  8, 9, 11","47.0","26.0","21.0","44.68"%,http://www.prodirectselect.com/Products/Vans-LP-Slip-Mens-Select-Footwear-Stripes-Red-59744.aspx,
"Creative","Recreation Kaplan - White Mesh","SIZES  6, 7, 8, 9, 10, 11","0.0","70.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Kaplan-Mens-Select-Shoes-White-Mesh-55361.aspx,
"Creative","Recreation Cesario LO X - Vintage","SIZES  7, 8, 9, 10","100.0","65.0","35.0","35.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-X-Mens-Select-Shoes-Vintage-55367.aspx,
"adidas","Originals adistar Racer NC - White/Ink/Bliss","SIZES  6, 7, 8, 9, 10","0.0","57.0","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-adistar-Racer-NC-Mens-Select-Footwear-Running-WhiteLegend-InkBliss-56078.aspx,
"Reebok","CL L THR - White/Grey","SIZES  8, 9, 10","0.0","55.0","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-CL-L-THR-Mens-Select-Footwear-White-LT-Grey-55826.aspx,
"Hummel","Stadion Classic Retro - White","SIZES  6, 7, 8, 9, 10, 11","0.0","50.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-White-55447.aspx,
"Onitsuka","Tiger Tai Chi LE - White/Black","SIZES  7, 8, 10","57.0","47.0","10.0","17.54"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Tai-Chi-LE-Mens-Select-Footwear-WhiteBlack-55614.aspx,
"Reebok","Classic Jam - White/Royal/Yellow","SIZES  8, 9, 10, 11, 12","75.0","45.0","30.0","40.00"%,http://www.prodirectselect.com/Products/Reebok-Classic-Jam-Mens-Select-Footwear-WhiteReebok-RoyalNeon-Yellow-55822.aspx,
"Hummel","Stadion Classic Retro - White/Blue/Red","SIZES  6, 7, 8, 9, 11","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Classic-Retro-Mens-Select-Footwear-WhiteLimoges-BlueRibbon-Red-55448.aspx,
"Hummel","Game Low - White/Blue/Red","SIZES  6, 7, 8, 9, 10","50.0","40.0","10.0","20.00"%,http://www.prodirectselect.com/Products/Hummel-Game-Low-Mens-Select-Footwear-WhiteLimoges-BlueRibbon-Red-55442.aspx,
"adidas","Originals Plimsole 3 - Running White/Fairway","SIZES  6, 7, 8, 9, 10, 11, 12","55.0","35.0","20.0","36.36"%,http://www.prodirectselect.com/Products/adidas-Originals-Plimsole-3-Mens-Select-Footwear-Running-WhiteRunning-WhiteFairway-56067.aspx,
"New","Balance ML574 Windbreaker - Yellow","SIZES  8","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/New-Balance-ML574-Windbreaker-Mens-Select-Footwear-Yellow-55383.aspx,
"Vans","Authentic - Lemon/Black","SIZES  7, 8, 9, 10","47.0","28.0","19.0","40.43"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Lemon-ChromeBlack-59727.aspx,
"Converse","Chuck Taylor All Star Leather - Athletic Navy","SIZES  6, 8, 10, 12","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Hicut-Mens-Shoes-Navy-52617.aspx,
"Converse","Chuck Taylor All Star Leather Hi - Charcoal","SIZES  6, 7, 8, 9, 12","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Hicut-Mens-Shoes-Black-52618.aspx,
"Converse","Chuck Taylor All Star Leather Lo - Charcoal","SIZES  7, 8, 9","0.0","55.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Oxcut-Mens-Shoes-Black-52619.aspx,
"Converse","Chuck Taylor All Star Double Tongue - Black","SIZES  8","47.0","27.0","20.0","42.55"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Double-Tongue-Hicut-Mens-Shoes-Black-52616.aspx,
"Superga","2750 Cotu Men's Shoes - Ultra Marine","SIZES  7, 8, 9, 10, 11","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2750-Cotu-Mens-Shoes-Ultra-Marine-52233.aspx,
"Superga","2750 Cotu Men's Shoe - Intense Blue","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2750-Cotu-Mens-Shoes-Intense-Blue-52231.aspx,
"Superga","2750 Cotu Men's Shoes - Blue","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2750-Cotu-Mens-Shoes-Blue-Iris-52230.aspx,
"Superga","2754-COTU Men's Shoes - Navy","SIZES  8, 9, 10, 11, 12","50.0","30.0","20.0","40.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2754COTU-Men%27s-Shoes-Navy-52238.aspx,
"Converse","Chuck Taylor All Star Leather - Chocolate","SIZES  7, 8, 9, 12","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Hicut-Mens-Shoes-Brown-52620.aspx,
"Converse","Chuck Taylor All Star - Chocolate","SIZES  6, 7, 8, 9, 10, 12","0.0","55.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-All-Star-Oxcut-Mens-Shoes-Brown-52621.aspx,
"Superga","2750 Cotu Men's Shoes - Sherwood Green","SIZES  6, 8, 9, 11","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2750-Cotu-Mens-Shoes-Sherwood-Green-52234.aspx,
"Puma","Suede Classic Eco - Steeple Grey/White","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Classic-Eco-Mens-Select-Shoes-Steeple-GreyWhite-54410.aspx,
"Superga","2750 Cotu Men's Shoes - Dark Grey","SIZES  7, 8, 9, 10, 11","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-2750-Cotu-Mens-Shoes-Dark-Grey-52232.aspx,
"Converse","Chuck Taylor All Star Core Hi - White","SIZES  8","0.0","45.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Shoes-Chuck-Taylor-AS-Core-Hicut-Mens-Shoes-White-52661.aspx,
"K-Swiss","Men's GOWMET II SDE VNZ - Desert/Chai Sice/Straw","SIZES  7, 8, 9, 10","60.0","40.0","20.0","33.33"%,http://www.prodirectselect.com/Products/KSwiss-Men%27s-GOWMET-II-SDE-VNZ-Desert-Chai-Sice-Straw-47165.aspx,
"Puma","Suede Classic Eco - Black/Yellow/Green","SIZES  8, 9","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Classic-Eco-Mens-Shoes-BlackSpectra-YellowAmazon-47341.aspx,
"K-Swiss","Men's GOWMET II SDE VNZ - Black/Blue/White","SIZES  6, 7, 8, 9, 10, 11","54.99","39.99","15.0","27.28"%,http://www.prodirectselect.com/Products/KSwiss-Mens-GOWMET-II-SDE-VNZ-StingrayStrong-BlueWhite-47163.aspx,
"Puma","Suede Vintage Distress Low - Pearl Blue/Black","SIZES  8, 9, 10","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Vntg-Distress-Low-Mens-Shoes-Pearl-BlueBlack-47300.aspx,
"adidas","Originals adistar Racer - Pool/White/Slate","SIZES  4, 6, 7, 8, 9, 10, 11","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-adistar-Racer-Mens-Select-Footwear-PoolWhiteSlate-45561.aspx,
"K-Swiss","Men's GOWMET II SDE VNZ - Navy/White/Flash Yellow","SIZES  6, 7, 8, 9","54.99","39.99","15.0","27.28"%,http://www.prodirectselect.com/Products/KSwiss-Men%27s-GOWMET-II-SDE-VNZ-Shoes-Navy-White-Flash-Yellow-47164.aspx,
"Puma","Suede Classic Eco NM - Khaki/Gold","SIZES  8, 9, 10, 11, 12","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Classic-Eco-NM-Mens-Shoes-Team-KhakiGold-FoilGum-47299.aspx,
"Converse","Chuck Taylor All Star Hi - Pink","SIZES  8, 9, 10, 11","0.0","44.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Select-Footwear-Hi-Quartz-Pink-50504.aspx,
"Converse","Chuck Taylor All Star - Pink","SIZES  7, 8, 9, 10","0.0","42.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Select-Footwear-Ox-Quartz-Pink-50505.aspx,
"Converse","Chuck Taylor All Star Hi - Cherry Tomato","SIZES  7, 8, 9, 10, 11","0.0","44.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Select-Footwear-Hi-Cherry-Tomato-50502.aspx,
"Converse","Chuck Taylor All Star Ox - Cherry Tomato","SIZES  7, 8, 9, 10","0.0","43.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Select-Footwear-Ox-Cherry-Tomato-50503.aspx,
"adidas","Originals Plimcana Low - White/Navy","SIZES  6, 7, 8, 9, 10, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-Plimcana-Low-Mens-Select-Footwear-WhiteNew-NavyWhite-45546.aspx,
"Pantofola","d'Oro Dream Nappa Trainers - Navy","SIZES  6, 8, 9, 10","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Pantofola-d%27Oro-Trainers-Dream-Nappa-Trainers-Soccer-Cleats-Navy-44852.aspx,
"Reebok","SH Court Mid - Black / White","SIZES  6, 7, 8, 9, 10","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Trainers-Reebok-SH-Court-Mid-Mens-Trainers-Retro-Running-Black-White-43419.aspx,
"Hummel","Slimmer Stadil Low Retro - Black / Paloma","SIZES  6, 8, 10","0.0","55.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Trainers-Hummel-Slimmer-Stadil-Low-Retro-Mens-Footwear-Black-Paloma-44015.aspx,
"Converse","Chuck Taylor All Star Leather Ox - Black","SIZES  4, 5, 6, 7, 8, 9, 10, 11","0.0","50.0","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Trainers-Converse-Chuck-Taylor-All-Star-Leather-Ox-Mens-Trainers-Basketball-Black-39882.aspx,
"Superga","2750 Cotu - Black","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-Superga-2750-Cotu-Superga-Trainers-Black-44900.aspx,
"Superga","2750 Cotu - Fall Black","SIZES  3, 4, 5, 6, 8, 9, 10","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Superga-Shoes-Superga-2750-Cotu-Superga-Trainers-Fall-Black-44890.aspx,
"Hummel","Slimmer Stadil Low Canvas - Black / White","SIZES  6, 8, 9, 10, 11","0.0","40.0","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Trainers-Hummel-Slimmer-Stadil-Low-Canvas-Mens-Footwear-Black-White-43989.aspx,
